popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,casts,directors,genres,production_companies
1.82313,11930000.0,18340000.0,The Dressmaker,118.0,2015-10-01,197,6.9,2015,10975595.1707381,16872792.5759712,"Kate Winslet,Liam Hemsworth,Caroline Goodall,Judy Davis,Hayley Magnus",Jocelyn Moorhouse,Drama,"Amazon Studios,Film Art Media,Apollo Media"
1.758618,8500000.0,43528634.0,The DUFF,100.0,2015-02-20,753,6.8,2015,7819996.55920151,40046325.6596167,"Mae Whitman,Robbie Amell,Bella Thorne,Bianca A. Santos,Skyler Samuels",Ari Sandel,"Romance,Comedy","Wonderland Sound and Vision,CBS Films,Vast Entertainment"
1.742286,10000000.0,52882018.0,Sinister 2,97.0,2015-08-19,331,5.5,2015,9199995.95200178,48651435.1533685,"Shannyn Sossamon,James Ransone,Tate Ellington,Nicholas King,Lucas Jade Zumann",Ciaran Foy,Horror,"Alliance Films,Blumhouse Productions,IM Global,Automatik Entertainment,Entertainment One"
1.73518,30000000.0,107597242.0,Paul Blart: Mall Cop 2,94.0,2015-04-16,422,5.3,2015,27599987.8560053,98989419.0846556,"Kevin James,Raini Rodriguez,Eduardo VerÃ¡stegui,Daniella Alonso,Neal McDonough",Andy Fickman,"Action,Adventure,Comedy,Family","Columbia Pictures,Happy Madison Productions,Sony Pictures Releasing,Sony Pictures Home Entertainment,Sony Pictures Entertainment (SPE)"
1.65107799999999,4000000.0,50163103.0,The Boy Next Door,91.0,2015-01-23,810,3.9,2015,3679998.38080071,46150034.4539848,"Jennifer Lopez,Ryan Guzman,Ian Nelson,John Corbett,Kristin Chenoweth",Rob Cohen,Thriller,"Universal Pictures,Nuyorican Productions,Blumhouse Productions,Smart Entertainment"
1.532997,30000000.0,49263404.0,Entourage,104.0,2015-06-03,364,6.2,2015,27599987.8560053,45322311.7381828,"Jeremy Piven,Adrian Grenier,Jerry Ferrara,Kevin Connolly,Kevin Dillon",Doug Ellin,Comedy,"Warner Bros.,Closest to the Hole Productions"
1.510096,23000000.0,79799880.0,The Wedding Ringer,101.0,2015-01-16,446,6.5,2015,21159990.689604,73415857.2970227,"Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett,Jorge Garcia",Jeremy Garelick,Comedy,"Miramax Films,Screen Gems,LStar Capital"
1.499614,15000000.0,14860766.0,Scouts Guide to the Zombie Apocalypse,93.0,2015-10-23,288,6.2,2015,13799993.9280026,13671898.7043645,"Tye Sheridan,Logan Miller,Joey Morgan,Sarah Dumont,David Koechner",Christopher B. Landon,"Comedy,Horror","Paramount Pictures,Oops Doughnuts Productions,Broken Road Productions,Brucks Entertainment"
1.495112,5000000.0,98450062.0,The Visit,94.0,2015-09-10,729,5.9,2015,4599997.97600089,90574017.1874324,"Olivia DeJonge,Ed Oxenbould,Kathryn Hahn,Benjamin Kanes,Deanna Dunagan",M. Night Shyamalan,"Horror,Thriller","Blumhouse Productions,Blinding Edge Pictures"
1.48324599999999,53000000.0,99775678.0,Black Mass,122.0,2015-09-04,848,6.3,2015,48759978.5456094,91793583.3708233,"Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson,Kevin Bacon",Scott Cooper,"Crime,Drama","Infinitum Nihil,Head Gear Films,Cross Creek Pictures,Free State Pictures,RatPac-Dune Entertainment"
1.449072,8900000.0,50136.0,Heist,93.0,2015-11-13,233,5.4,2015,8187996.39728158,46125.0997049561,"Jeffrey Dean Morgan,Robert De Niro,Kate Bosworth,Dave Bautista,Gina Carano",Scott Mann,"Crime,Action,Thriller","Emmett/Furla Films,Silver Plane Films,Mass Hysteria Entertainment,Tri Vision Pictures"
1.448002,15000000.0,61548707.0,Krampus,98.0,2015-11-26,342,5.9,2015,13799993.9280026,56624785.5250943,"Adam Scott,Toni Collette,Allison Tolman,David Koechner,Emjay Anthony",Michael Dougherty,"Horror,Comedy,Fantasy","Universal Pictures,Legendary Pictures"
1.443406,20000000.0,208588.0,Dark Places,113.0,2015-03-31,322,5.7,2015,18399991.9040035,191900.875563614,"Charlize Theron,Nicholas Hoult,Christina Hendricks,ChloÃ« Grace Moretz,Tye Sheridan",Gilles Paquet-Brenner,"Drama,Mystery,Thriller","Denver and Delilah Productions,Mandalay Vision,Exclusive Media Group,Hugo Productions,Cuatro Plus Films"
1.41239,5000000.0,54418872.0,No Escape,103.0,2015-08-26,519,6.7,2015,4599997.97600089,50065340.2112503,"Owen Wilson,Lake Bell,Pierce Brosnan,Sterling Jerins,Spencer Garrett",John Erick Dowdle,"Action,Thriller","Bold Films,Living Films,Brothers Dowdle Productions"
1.40805,700000.0,17986781.0,Dope,103.0,2015-06-19,448,7.3,2015,643999.716640124,16547831.2389542,"Shameik Moore,Kiersey Clemons,Tony Revolori,ZoÃ« Kravitz,Chanel Iman",Rick Famuyiwa,"Crime,Drama,Comedy","Forest Whitaker's Significant Productions,Revolt Films,IamOTHER Entertainment"
1.388251,28000000.0,28208085.0,American Ultra,96.0,2015-08-19,695,5.9,2015,25759988.6656049,25951426.7813722,"Jesse Eisenberg,Kristen Stewart,Topher Grace,Connie Britton,Walton Goggins",Nima Nourizadeh,"Comedy,Action","Concorde Filmverleih,Likely Story,FilmNation Entertainment,Circle of Confusion,The Bridge Finance Company"
1.388032,11000000.0,61619773.0,Woman in Gold,120.0,2015-04-10,277,7.3,2015,10119995.5472019,56690166.2163268,"Helen Mirren,Ryan Reynolds,Tatiana Maslany,Katie Holmes,Max Irons",Simon Curtis,Drama,"BBC Films,Origin Pictures"
1.376605,30000000.0,105011053.0,Sisters,118.0,2015-12-18,399,5.9,2015,27599987.8560053,96610126.2515444,"Tina Fey,Amy Poehler,John Leguizamo,Ike Barinholtz,Maya Rudolph",Jason Moore,Comedy,Little Stranger
1.360926,12000000.0,32248241.0,Project Almanac,106.0,2015-01-30,637,6.3,2015,11039995.1424021,29668368.6659177,"Jonny Weston,Virginia Gardner,Sofia Black-D'Elia,Sam Lerner,Allen Evangelista",Dean Israelite,"Science Fiction,Thriller","Paramount Pictures,MTV Films,Platinum Dunes,Insurge Pictures"
1.355822,25000000.0,72629670.0,The Transporter Refueled,96.0,2015-09-03,407,5.3,2015,22999989.8800044,66819266.9995225,"Ed Skrein,Ray Stevenson,Loan Chabanol,Gabriella Wright,Tatjana PajkoviÄ‡",Camille Delamarre,"Thriller,Action,Crime",EuropaCorp
1.345982,55000000.0,74679822.0,Crimson Peak,119.0,2015-10-13,819,6.4,2015,50599977.7360098,68705406.0096213,"Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Jim Beaver",Guillermo del Toro,"Mystery,Thriller,Fantasy,Horror,Drama",Legendary Pictures
1.338481,14800000.0,122413057.0,Magic Mike XXL,115.0,2015-07-01,501,6.3,2015,13615994.0089626,112619962.887216,"Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam RodrÃ­guez",Gregory Jacobs,"Comedy,Drama,Music","Warner Bros.,Iron Horse Entertainment (II)"
1.338322,10000000.0,78099553.0,Paranormal Activity: The Ghost Dimension,88.0,2015-10-21,267,5.0,2015,9199995.95200178,71851557.1453148,"Chris J. Murray,Brit Shaw,Ivy George,Lauren Frandsen,Tyler Craig",Gregory Plotkin,"Horror,Thriller","Paramount Pictures,Blumhouse Productions"
1.316239,15000000.0,8235661.0,Trumbo,124.0,2015-10-27,273,7.2,2015,13799993.9280026,7576804.78620589,"Bryan Cranston,Diane Lane,Helen Mirren,Elle Fanning,Louis C.K.",Jay Roach,Drama,"Groundswell Productions,Inimitable Pictures,ShivHans Pictures"
1.315266,19500000.0,32189727.0,Secret in Their Eyes,111.0,2015-10-14,202,6.2,2015,17939992.1064034,29614535.8096042,"Chiwetel Ejiofor,Nicole Kidman,Julia Roberts,Dean Norris,Lyndon Smith",Billy Ray,"Crime,Drama,Mystery","Ingenious Media,Gran Via Productions,IM Global,Route One Films"
1.291013,74000000.0,311594032.0,The SpongeBob Movie: Sponge Out of Water,93.0,2015-02-05,533,5.7,2015,68079970.0448131,286666383.306791,"Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Clancy Brown,Carolyn Lawrence",Paul Tibbitt,"Family,Animation","Paramount Pictures,Nickelodeon Movies,Nickelodeon Animation Studios,United Plankton Pictures,Disruption Entertainment"
1.278928,20000000.0,43967255.0,Max,111.0,2015-06-26,214,7.0,2015,18399991.9040035,40449856.802063,"Thomas Haden Church,Josh Wiggins,Lauren Graham,Robbie Amell,Mia Xitlali",Boaz Yakin,"Adventure,Drama,Family","Sunswept Entertainment,Warner Bros.,Metro-Goldwyn-Mayer (MGM)"
1.225325,40000000.0,10664749.0,The Gunman,115.0,2015-02-16,283,5.6,2015,36799983.8080071,9811564.7629115,"Sean Penn,Jasmine Trinca,Javier Bardem,Ray Winstone,Mark Rylance",Pierre Morel,"Action,Drama,Crime","StudioCanal,Silver Pictures,TF1 Films Production,Canal+,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)"
1.191138,1000000.0,62882090.0,Unfriended,82.0,2015-04-17,643,5.6,2015,919999.595200178,57851497.3453411,"Shelley Hennig,Moses Jacob Storm,Renee Olstead,William Peltz,Jacob Wysocki",Levan Gabriadze,"Horror,Thriller","Bazelevs Production,Blumhouse Productions"
1.178831,35000000.0,51680201.0,Hot Pursuit,87.0,2015-05-08,472,5.5,2015,32199985.8320062,47545763.9998638,"Reese Witherspoon,SofÃ­a Vergara,Michael Mosley,John Carroll Lynch,Richard T. Jones",Anne Fletcher,"Action,Crime,Comedy","New Line Cinema,Warner Bros.,Metro-Goldwyn-Mayer (MGM),Pacific Standard"
1.164724,10000000.0,104303851.0,Insidious: Chapter 3,97.0,2015-06-04,610,6.3,2015,9199995.95200178,95959500.6978197,"Dermot Mulroney,Stefanie Scott,Lin Shaye,Leigh Whannell,Angus Sampson",Leigh Whannell,"Drama,Horror,Thriller",Sony Pictures
1.142518,6000000.0,41387687.0,The Lady in the Van,104.0,2015-11-13,135,5.9,2015,5519997.57120106,38076655.2862716,"Maggie Smith,Alex Jennings,Frances de la Tour,Gwen Taylor,Dominic Cooper",Nicholas Hytner,"Comedy,Drama","BBC Films,TriStar Productions"
1.138395,40000000.0,34227298.0,Victor Frankenstein,109.0,2015-11-10,408,5.5,2015,36799983.8080071,31489100.3047958,"James McAvoy,Daniel Radcliffe,Jessica Brown Findlay,Andrew Scott,Charles Dance",Paul McGuigan,"Drama,Science Fiction,Thriller","Twentieth Century Fox Film Corporation,Davis Entertainment,Moving Picture Company (MPC),TSG Entertainment"
1.125239,8000000.0,3759286.0,Anomalisa,90.0,2015-12-30,259,6.7,2015,7359996.76160142,3458541.59824169,"Jennifer Jason Leigh,David Thewlis,Tom Noonan","Duke Johnson,Charlie Kaufman","Animation,Comedy,Drama,Romance",Starburns Industries
1.03839,2000000.0,1477002.0,The Diary of a Teenage Girl,102.0,2015-08-07,186,6.8,2015,1839999.19040035,1358841.24210985,"Bel Powley,Kristen Wiig,Alexander SkarsgÃ¥rd,Christopher Meloni,Margarita Levieva",Marielle Heller,"Drama,Romance","Caviar Films,Cold Iron Pictures,Archer Gray"
1.007054,11000000.0,27391084.0,Irrational Man,95.0,2015-07-17,319,6.1,2015,10119995.5472019,25199786.192094,"Emma Stone,Joaquin Phoenix,Jamie Blackley,Parker Posey,Meredith Hagner",Woody Allen,"Mystery,Drama","Sony Pictures,Gravier Productions"
0.956096,18000000.0,41325328.0,Ricki and the Flash,100.0,2015-07-10,152,5.5,2015,16559992.7136032,38019285.0315145,"Meryl Streep,Kevin Kline,Mamie Gummer,Sebastian Stan,Audra McDonald",Jonathan Demme,"Comedy,Drama,Music","Columbia TriStar,Clinica Estetico,LStar Capital"
0.950793,12000000.0,60273173.0,The Perfect Guy,100.0,2015-09-11,122,5.6,2015,11039995.1424021,55451294.7614303,"Michael Ealy,Sanaa Lathan,Morris Chestnut,Kathryn Morris,Rutina Wesley",David M. Rosenthal,"Drama,Thriller",Screen Gems
0.93762,10000000.0,7587485.0,While We're Young,97.0,2015-03-27,265,5.9,2015,9199995.95200178,6980483.12858742,"Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried,Charles Grodin",Noah Baumbach,"Drama,Comedy","Scott Rudin Productions,A24"
0.927339,40000000.0,106511453.0,Get Hard,100.0,2015-03-26,661,5.9,2015,36799983.8080071,97990493.6441828,"Will Ferrell,Kevin Hart,Alison Brie,Craig T. Nelson,T.I.",Etan Cohen,Comedy,"Gary Sanchez Productions,Warner Bros."
0.906036,25000000.0,24902723.0,The 33,120.0,2015-08-06,262,5.8,2015,22999989.8800044,22910495.0793821,"Antonio Banderas,Rodrigo Santoro,Juliette Binoche,James Brolin,Lou Diamond Phillips",Patricia Riggen,"History,Drama","Alcon Entertainment,Phoenix Pictures,Fabula,Half Circle"
0.898295999999999,14000000.0,16002420.0,Suffragette,106.0,2015-10-16,231,7.1,2015,12879994.3328024,14722219.9222232,"Carey Mulligan,Helena Bonham Carter,Meryl Streep,Ben Whishaw,Brendan Gleeson",Sarah Gavron,"Drama,History","Ruby Films,PathÃ©,Film4"
0.880937999999999,6000000.0,11122090.0,We Are Your Friends,96.0,2015-08-26,412,6.2,2015,5519997.57120106,10232318.2977799,"Zac Efron,Emily Ratajkowski,Wes Bentley,Nick Rotteveel,Alessandro Lindblad",Max Joseph,"Drama,Music,Romance",Working Title Films
0.832487,10000000.0,85978266.0,The Second Best Exotic Marigold Hotel,122.0,2015-02-26,196,6.4,2015,9199995.95200178,79099969.9160132,"Dev Patel,Judi Dench,Richard Gere,Maggie Smith,Bill Nighy",John Madden,"Drama,Comedy","Participant Media,Fox Searchlight,Blueprint Pictures"
0.829111,20000000.0,6420319.0,Little Boy,106.0,2015-04-23,113,7.1,2015,18399991.9040035,5906690.88105601,"Jakob Salvati,Emily Watson,Cary-Hiroyuki Tagawa,Michael Rapaport,David Henrie",Alejandro Monteverde,"Comedy,Drama,War",Metanoia Films
0.814206,37000000.0,26250020.0,Aloha,105.0,2015-05-27,469,5.2,2015,34039985.0224065,24150007.7739965,"Bradley Cooper,Emma Stone,Rachel McAdams,John Krasinski,Bill Murray",Cameron Crowe,"Adventure,Comedy,Romance","Columbia Pictures,Vinyl Films,Regency Enterprises,Sony Pictures Entertainment (SPE),RatPac Entertainment"
0.795762,28000000.0,7002261.0,Our Brand Is Crisis,108.0,2015-09-11,122,5.7,2015,25759988.6656049,6442077.28548599,"Sandra Bullock,Anthony Mackie,Billy Bob Thornton,Zoe Kazan,Scoot McNairy",David Gordon Green,"Drama,Comedy","Participant Media,Smokehouse Pictures"
0.706023,7000000.0,573335.0,Freeheld,103.0,2015-10-02,86,7.1,2015,6439997.16640124,527467.967914094,"Julianne Moore,Ellen Page,Steve Carell,Michael Shannon,Luke Grimes",Peter Sollett,"Romance,Drama","Double Feature Films,Endgame Entertainment,High Frequency Entertainment"
0.699932,3000000.0,695269.0,Love,134.0,2015-07-06,307,4.7,2015,2759998.78560053,639647.198555232,"Karl Glusman,Aomi Muyock,Klara Kristin,Juan Saavedra,Gaspar NoÃ©",Gaspar NoÃ©,"Drama,Romance","Wild Bunch,Les CinÃ©mas de la Zone,Rectangle Productions,Scope Pictures,RT Features"
0.69957,9600000.0,2541554.0,Truth,121.0,2015-09-12,89,6.4,2015,8831996.11392171,2338228.65117939,"Robert Redford,Cate Blanchett,Elisabeth Moss,Topher Grace,Dennis Quaid",James Vanderbilt,Drama,"Echo Lake Entertainment,RatPac Entertainment,Mythology Entertainment (II)"
0.690479,10000000.0,10835752.0,Danny Collins,107.0,2015-03-20,114,6.6,2015,9199995.95200178,9968887.45368952,"Al Pacino,Annette Bening,Jennifer Garner,Bobby Cannavale,Christopher Plummer",Dan Fogelman,"Comedy,Drama,Music","Big Indie Pictures,ShivHans Pictures"
0.689578999999999,15000000.0,3020664.0,Rock the Kasbah,100.0,2015-10-22,56,5.1,2015,13799993.9280026,2779009.65723575,"Bill Murray,Zooey Deschanel,Bruce Willis,Kate Hudson,Taylor Kinney",Barry Levinson,"Comedy,Music,War","Shangri-La Entertainment,QED International,Dune Films,Venture Forth"
0.673792,1000000.0,14444999.0,"Hello, My Name Is Doris",95.0,2015-11-27,87,6.6,2015,919999.595200178,13289393.2326669,"Sally Field,Max Greenfield,Beth Behrs,Stephen Root,Natasha Lyonne",Michael Showalter,"Comedy,Drama,Romance","Red Crown Productions,Haven Entertainment"
0.669351,13000000.0,1784763.0,The Vatican Tapes,91.0,2015-07-24,164,4.5,2015,11959994.7376023,1641981.23752825,"Olivia Taylor Dudley,Michael PeÃ±a,Djimon Hounsou,Dougray Scott,Peter Andersson",Mark Neveldine,"Thriller,Horror","Lakeshore Entertainment,Lionsgate,H2F Entertainment,Pantelion Films"
0.661471,8000000.0,1411927.0,99 Homes,112.0,2015-09-25,121,6.8,2015,7359996.76160142,1298972.2684522,"Andrew Garfield,Laura Dern,Michael Shannon,Tim Guinee,J.D. Evermore",Ramin Bahrani,Drama,"Imagenation Abu Dhabi FZ,Hyde Park Entertainment,Broad Green Pictures,Noruz Films"
0.661163,14000000.0,12314651.0,Hot Tub Time Machine 2,93.0,2015-02-20,244,5.0,2015,12879994.3328024,11329473.9350314,"Rob Corddry,Craig Robinson,Clark Duke,Adam Scott,Chevy Chase",Steve Pink,Comedy,"Paramount Pictures,Metro-Goldwyn-Mayer (MGM)"
0.654046,4000000.0,143101.0,Manglehorn,97.0,2015-06-03,35,5.0,2015,3679998.38080071,131652.86207274,"Al Pacino,Chris Messina,Holly Hunter,Harmony Korine,Natalie Wilemon",David Gordon Green,Drama,Worldview Entertainment
0.602165,8000000.0,35991087.0,A Walk in the Woods,104.0,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143,"Robert Redford,Nick Nolte,Emma Thompson,Nick Offerman,Kristen Schaal",Ken Kwapis,"Drama,Adventure,Comedy","Wildwood Enterprises,Route One Films"
0.599655,3300000.0,64110728.0,The Lazarus Effect,83.0,2015-01-29,327,4.9,2015,3035998.66416058,58981843.8079887,"Olivia Wilde,Mark Duplass,Donald Glover,Evan Peters,Sarah Bolger",David Gelb,"Thriller,Horror","Lionsgate,Blumhouse Productions,Chapter One Films"
0.577814,35000000.0,14431253.0,Unfinished Business,90.0,2015-03-05,241,4.9,2015,32199985.8320062,13276746.9182313,"Vince Vaughn,Dave Franco,James Marsden,June Diane Raphael,Sienna Miller",Ken Scott,Comedy,"Studio Babelsberg,Regency Enterprises,Escape Artists,New Regency Pictures"
0.570743999999999,2000000.0,45431.0,Lost River,95.0,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392,"Christina Hendricks,Saoirse Ronan,Eva Mendes,Matt Smith,Iain De Caestecker",Ryan Gosling,"Fantasy,Thriller","Bold Films,Marc Platt Productions,Phantasma"
0.532205,100000.0,42664410.0,The Gallows,87.0,2015-07-10,247,5.0,2015,91999.9595200178,39251239.9294544,"Cassidy Gifford,Ryan Shoos,Pfeifer Brown,Reese Mishler,Price T. Morgan","Travis Cluff,Chris Lofing","Horror,Thriller","New Line Cinema,Blumhouse Productions,Management 360,Tremendum Pictures"
0.524315,10000000.0,3334927.0,By the Sea,122.0,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214,"Angelina Jolie,Brad Pitt,MÃ©lanie Laurent,Melvil Poupaud,Niels Arestrup",Angelina Jolie,"Drama,Romance","Plan B Entertainment,Jolie Pas,Pellikola"
0.46209,9000000.0,21571189.0,Black or White,121.0,2015-01-30,72,6.7,2015,8279996.3568016,19845485.1479865,"Kevin Costner,Jennifer Ehle,Gillian Jacobs,Octavia Spencer,Bill Burr",Mike Binder,Drama,Treehouse Pictures
0.450872,13000000.0,1646788.0,I Saw the Light,123.0,2015-09-11,19,5.6,2015,11959994.7376023,1515044.29338051,"Tom Hiddleston,Elizabeth Olsen,David Krumholtz,Bradley Whitford,Maddie Hasson",Marc Abraham,"Drama,Music","Bron Studios,RatPac Entertainment"
0.435582,5000000.0,2333684.0,Jem and the Holograms,119.0,2015-10-22,69,5.7,2015,4599997.97600089,2146988.33532513,"Aubrey Peeples,Stefanie Scott,Aurora Perrineau,Hayley Kiyoko,Barnaby Carpenter",Jon M. Chu,"Drama,Music,Adventure,Fantasy","Universal Pictures,Blumhouse Productions,Hasbro Studios,Allspark Pictures"
0.424813,6000000.0,90777.0,Beasts of No Nation,137.0,2015-09-11,306,7.5,2015,5519997.57120106,83514.8032534865,"Idris Elba,Opeyemi Fagbohungbe,Abraham Attah,Richard Pepple,Ama K. Abebrese",Cary Fukunaga,"Drama,War","Participant Media,Focus Features,Red Crown Productions"
0.414913,3000000.0,3387000.0,Demonic,83.0,2015-02-12,91,5.0,2015,2759998.78560053,3116038.628943,"Maria Bello,Frank Grillo,Cody Horn,Dustin Milligan,Megan Park",Will Canon,"Thriller,Horror","Icon Entertainment International,Dimension Films,First Point Entertainment,IM Global"
0.402236,447524.0,771317.0,The D Train,101.0,2015-05-08,47,4.2,2015,411721.898842364,709611.327771015,"Jack Black,James Marsden,Kathryn Hahn,Jeffrey Tambor,Mike White","Andrew Mogel,Jarrad Paul","Drama,Comedy","Ealing Studios,Electric Dynamite,Rip Cord Productions,Londinium Films"
0.365901,10000000.0,17472.0,Strangerland,111.0,2015-07-01,48,5.0,2015,9199995.95200178,16074.2329273375,"Nicole Kidman,Joseph Fiennes,Hugo Weaving,Lisa Flanagan,Megan Alston",Kim Farrant,"Drama,Thriller",Worldview Entertainment
0.336107,2000000.0,2801508.0,Captive,97.0,2015-09-17,55,5.7,2015,1839999.19040035,2577386.22595006,"Kate Mara,David Oyelowo,Michael Kenneth Williams,Mimi Rogers,Leonor Varela",Jerry Jameson,"Crime,Drama,Thriller","Itaca Films,BN Films,Brightside Entertainment,1019 Entertainment,Yoruba Saxon Productions"
0.298751,5000000.0,4842699.0,90 Minutes in Heaven,121.0,2015-09-11,24,5.7,2015,4599997.97600089,4455281.1196763,"Kate Bosworth,Hayden Christensen,Hudson Meek,Bobby Batson,Elizabeth Hunter",Michael Polish,Drama,"Emmett/Furla Films,Giving Films"
0.259794,600000.0,7087452.0,Grandma,78.0,2015-06-04,81,5.6,2015,551999.757120106,6520452.97100069,"Lily Tomlin,Julia Garner,Marcia Gay Harden,Judy Greer,Laverne Cox",Paul Weitz,"Drama,Comedy","Depth of Field,1821 Pictures"
